Wall time,Step,Value
1773491493.5143578,70000,4738.7001953125
1773491615.7090933,70100,4750.60009765625
1773491738.274535,70200,4744.14990234375
1773491858.996107,70300,4771.5498046875
1773491979.5454824,70400,4745.0498046875
1773492103.9519975,70500,4743.25
1773492226.059084,70600,4810.60009765625
1773492349.8237126,70700,4816.64990234375
1773492468.9440308,70800,4763.64990234375
1773492594.281982,70900,4773.2998046875
1773492715.4913375,71000,4758.75
1773492836.5005696,71100,4765.14990234375
1773492959.4457524,71200,4826.85009765625
1773493081.013506,71300,4810.10009765625
1773493202.9608026,71400,4814.7001953125
1773493324.8258789,71500,4795.2001953125
1773493446.1682808,71600,4747.5
1773493567.4536333,71700,4802.5498046875
1773493691.2545087,71800,4760.14990234375
1773493813.6758084,71900,4767.89990234375
1773493935.4883952,72000,4768.9501953125
1773494056.8597596,72100,4758.64990234375
1773494179.3123858,72200,4755.0498046875
1773494299.977363,72300,4731.5
1773494423.1272554,72400,4775.39990234375
1773494544.0244992,72500,4810.64990234375
1773494668.1433196,72600,4731.39990234375
1773494789.854986,72700,4767.4501953125
1773494912.5242035,72800,4764.7001953125
1773495035.2600615,72900,4747.2001953125
1773495157.173026,73000,4765.14990234375
1773495279.8008742,73100,4811.5498046875
1773495402.630046,73200,4767.9501953125
1773495526.1594107,73300,4746.0498046875
1773495647.6481097,73400,4796.4501953125
1773495769.9223511,73500,4799.35009765625
1773495893.1808822,73600,4761.2998046875
1773496016.3095202,73700,4756.2998046875
1773496137.8229856,73800,4814.89990234375
1773496258.0789165,73900,4757.75
1773496380.3368318,74000,4762.4501953125
1773496501.7278373,74100,4755.60009765625
1773496626.6109202,74200,4774.5
1773496747.9160388,74300,4755.14990234375
1773496868.3644693,74400,4761.75
1773496992.4451,74500,4738.0
1773497113.7168887,74600,4745.5498046875
1773497236.080985,74700,4768.85009765625
1773497357.5974264,74800,4764.2998046875
1773497478.609944,74900,4755.4501953125
1773497601.91353,75000,4743.5
1773497723.180305,75100,4786.89990234375
1773497844.1463392,75200,4749.75
1773497965.3489127,75300,4795.0498046875
1773498088.474198,75400,4758.0498046875
1773498209.569467,75500,4763.4501953125
1773498329.3479743,75600,4745.64990234375
1773498450.8035686,75700,4764.64990234375
1773498570.64015,75800,4752.85009765625
1773498693.0763147,75900,4727.60009765625
1773498815.3359118,76000,4752.10009765625
1773498938.1304479,76100,4783.39990234375
1773499060.6422935,76200,4747.64990234375
1773499182.2637131,76300,4776.2998046875
1773499304.7001078,76400,4726.35009765625
1773499426.2030604,76500,4821.4501953125
1773499549.884664,76600,4727.35009765625
1773499671.385884,76700,4780.0498046875
1773499793.2459705,76800,4782.2998046875
1773499915.5633936,76900,4801.85009765625
1773500035.880297,77000,4739.0
1773500158.8901432,77100,4745.14990234375
1773500280.7744186,77200,4736.5498046875
1773500402.0425913,77300,4738.25
1773500524.9086845,77400,4719.39990234375
1773500646.4047954,77500,4735.85009765625
1773500768.2673848,77600,4745.14990234375
1773500890.639649,77700,4782.7001953125
1773501015.9760761,77800,4730.10009765625
1773501136.8769245,77900,4777.2001953125
1773501259.5843592,78000,4809.5498046875
1773501384.0692172,78100,4814.0498046875
1773501505.579962,78200,4803.2998046875
1773501628.2517467,78300,4790.64990234375
1773501747.6162636,78400,4764.25
1773501869.6387272,78500,4772.7998046875
1773501990.8198912,78600,4764.39990234375
1773502112.8379397,78700,4779.60009765625
1773502235.1444976,78800,4748.0
1773502356.7723806,78900,4755.5498046875
1773502479.4673123,79000,4718.9501953125
1773502600.9788692,79100,4770.5
1773502722.6281455,79200,4750.64990234375
1773502844.6728966,79300,4728.64990234375
1773502967.1557493,79400,4743.2001953125
1773503090.0722713,79500,4742.5498046875
1773503210.0921714,79600,4716.14990234375
1773503332.1408865,79700,4717.89990234375
1773503455.21805,79800,4736.5
1773503578.9504368,79900,4799.4501953125
1773503698.4983966,80000,4720.10009765625
1773503819.9359405,80100,4723.64990234375
1773503941.8438802,80200,4717.4501953125
1773504063.4176223,80300,4707.35009765625
1773504185.5684114,80400,4711.7998046875
1773504306.2477994,80500,4725.10009765625
1773504428.9654295,80600,4739.60009765625
1773504551.470185,80700,4741.5498046875
1773504674.3727968,80800,4766.39990234375
1773504796.0760226,80900,4730.14990234375
1773504915.361131,81000,4729.39990234375
1773505040.180126,81100,4718.64990234375
1773505161.22658,81200,4726.85009765625
1773505282.989473,81300,4759.2998046875
1773505405.17724,81400,4722.5498046875
1773505528.2975295,81500,4744.7998046875
1773505651.501248,81600,4737.4501953125
1773505774.0533686,81700,4712.64990234375
